002_R_rxn02201_c0	HGD76_22330	ABEE	C1=CC(=CC=C1C(=O)O)N	47513	0.0942
001_R_rxn10123_c0	HGD76_03740	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	62173	0.1720
002_R_rxn10123_c0	HGD76_03735	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	6713	0.1865
003_R_rxn10123_c0	HGD76_17190	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	63085	0.1720
001_R_rxn02314_c0	HGD76_13380	D-Tagatose 6-phosphate	C(C1C(C(C(O1)(CO)O)O)O)OP(=O)(O)O	38793	1.6785
001_R_rxn08801_c0	HGD76_10685	1-octadecanoyl-sn-glycerol 3-phosphate	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])[O-])O	33433	3.9808
001_R_rxn00503_c0	HGD76_22625	1-Pyrroline-5-carboxylate	C1CC(N=C1)C(=O)O	109639	17.6256
001_R_rxn00927_c0	HGD76_19995	Adenosine	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	46061	10.1563
001_R_rxn00251_c0	HGD76_09395	Oxaloacetate	C(C(=O)C(=O)O)C(=O)O	115326	45.1668
002_R_rxn00251_c0	HGD76_16030	Oxaloacetate	C(C(=O)C(=O)O)C(=O)O	35306	47.2955
001_R_rxn04043_c0	HGD76_04680	ADP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N	31026	7.4537
001_R_rxn04043_c0	HGD76_04680	D-fructose-6-phosphate	C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O	31026	6.1299
001_R_rxn00139_c0	HGD76_04055	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	18934	0.8892
001_R_rxn00139_c0	HGD76_04055	Adenine	C1=NC2=NC=NC(=C2N1)N	18934	46.7823
001_R_rxn07261_c0	HGD76_07380	CMP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O	38711	7.1914
001_R_rxn00790_c0	HGD76_07225	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	53405	12.9532
001_R_rxn00790_c0	HGD76_07225	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	53405	0.8892
002_R_rxn00790_c0	HGD76_12660	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	49169	12.9532
002_R_rxn00790_c0	HGD76_12660	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	49169	0.8892
003_R_rxn00790_c0	HGD76_11615	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	4313	14.6209
003_R_rxn00790_c0	HGD76_11615	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	4313	0.7678
004_R_rxn00790_c0	HGD76_04780	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	36498	12.9532
004_R_rxn00790_c0	HGD76_04780	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	36498	0.8892
001_R_rxn02936_c0	HGD76_01475	3-Phospho-D-erythronate	C(C(C(C(=O)O)O)OP(=O)(O)O)O	36954	10.1462
001_R_rxn00237_c0	HGD76_16905	GDP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	16655	0.5116
001_R_rxn01058_c0	HGD76_20120	Cholesterol	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	37109	0.2103
001_R_rxn00422_c0	HGD76_19005	L-Serine	C(C(C(=O)O)N)O	41652	0.3751
001_R_rxn00422_c0	HGD76_19005	Pyruvate	CC(=O)C(=O)[O-]	41652	15.1998
001_R_rxn07100_c0	HGD76_07380	CDPethanolamine	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O	38711	8.9355
001_R_rxn03540_c0	HGD76_20580	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	53664	12.9532
001_R_rxn03540_c0	HGD76_20580	Adenosyl cobyrinate diamide	CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)O)(C)C)CCC(=O)O)(C)CC(=O)N)C)CCC(=O)O)(C)CC(=O)N)C)CC(=O)O)(C)CCC(=O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co+3]	53664	None
001_R_rxn08311_c0	HGD76_17565	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	31928	1.1317
001_R_rxn03175_c0	HGD76_21665	phosphoribosylformiminoaicar-phosphate	C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)NC=NC3C(C(C(O3)COP(=O)([O-])[O-])O)O)C(=O)N	27297	11.1892
001_R_rxn10264_c0	HGD76_01320	Glycerol-3-phosphate	C(C(COP(=O)(O)O)O)O	18979	3.2029
001_R_rxn10124_c0	HGD76_17190	2-Demethylmenaquinone 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C	63085	0.3990
002_R_rxn10124_c0	HGD76_03740	2-Demethylmenaquinone 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C	62173	0.3990
003_R_rxn10124_c0	HGD76_03735	2-Demethylmenaquinone 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C	6713	0.4109
001_R_rxn03421_c0	HGD76_10405	2,5-Diaminopyrimidine nucleoside triphosphate	C(C1C(C(C(O1)NC2=C(C(=O)NC(=N2)N)N)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O	23993	4.1436
002_R_rxn03421_c0	HGD76_06290	2,5-Diaminopyrimidine nucleoside triphosphate	C(C1C(C(C(O1)NC2=C(C(=O)NC(=N2)N)N)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O	26424	4.1436
001_R_rxn02985_c0	HGD76_06315	6-Lactoyl-5,6,7,8-tetrahydropterin	CC(C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N)O	25678	4.9152
002_R_rxn02985_c0	HGD76_06315	6-Lactoyl-5,6,7,8-tetrahydropterin	CC(C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N)O	25678	4.9152
001_R_rxn01484_c0	HGD76_02910	N-Acetyl-D-glucosamine 6-phosphate	CC(=O)NC1C(C(C(OC1O)COP(=O)(O)O)O)O	41696	10.5695
001_R_rxn00285_c0	HGD76_05355	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	31820	7.3743
001_R_rxn00285_c0	HGD76_05365	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	45577	7.3743
001_R_rxn00285_c0	HGD76_05355	Succinate	C(CC(=O)[O-])C(=O)[O-]	31820	2.3025
001_R_rxn00285_c0	HGD76_05365	Succinate	C(CC(=O)[O-])C(=O)[O-]	45577	2.3025
001_R_rxn07584_c0	HGD76_12450	ATP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	27175	3.3339
001_R_rxn07584_c0	HGD76_12450	Lipoate	C1CSSC1CCCCC(=O)[O-]	27175	16.0915
001_R_rxn00182_c0	HGD76_20355	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	46009	0.3698
001_R_rxn03211_c0	HGD76_12835	1,2-Dehydroreticuline	C[N+]1=C(C2=CC(=C(C=C2CC1)OC)O)CC3=CC(=C(C=C3)OC)O	24003	1.7453
001_R_rxn02181_c0	HGD76_17340	3-Hydroxypropanoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCO)O	59347	4.4432
001_R_rxn01119_c0	HGD76_11000	UDP-galactose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	53583	1.0051
002_R_rxn01119_c0	HGD76_22795	UDP-galactose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	39530	1.0051
003_R_rxn01119_c0	HGD76_05635	UDP-galactose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	29091	1.0051
001_R_rxn02716_c0	HGD76_09195	Chlorophyllide	CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)C(C4=O)C(=O)OC)C)C.[Mg+2]	36718	None
001_R_rxn00532_c0	HGD76_22445	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	36748	7.3743
001_R_rxn00532_c0	HGD76_22445	3-Oxopropanoate	C(C=O)C(=O)[O-]	36748	5.5024
001_R_rxn00132_c0	HGD76_07000	AMP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N	56487	10.0065
001_R_rxn06864_c0	HGD76_19290	Biotinyl-5-AMP	C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	15568	6.7364
001_R_rxn02819_c0	HGD76_00330	S-Adenosyl-L-methionine	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	27911	1.1906
001_R_rxn02819_c0	HGD76_00330	16-Methoxy-2,3-dihydro-3-hydroxytabersonine	CCC12CC(C3C4(C1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)(C(=O)OC)O	27911	0.1799
001_R_rxn01479_c0	HGD76_18895	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	22112	1.1317
001_R_rxn01479_c0	HGD76_18895	Phosphoethanolamine	C(COP(=O)(O)O)N	22112	12.9592
001_R_rxn08615_c0	HGD76_05045	ADPglucose	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	53878	4.8951
001_R_rxn12850_c0	HGD76_04605	Gly-Phe	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN	15323	0.2481
001_R_rxn00126_c0	HGD76_16410	ATP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	44415	3.3339
001_R_rxn00126_c0	HGD76_16410	L-Methionine	CSCCC(C(=O)O)N	44415	3.1819
001_R_rxn04919_c0	HGD76_23310	GSH	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	30572	30.4766
001_R_rxn04919_c0	HGD76_23310	2-Bromoacetaldehyde	C(C=O)Br	30572	10.9399
001_R_rxn12844_c0	HGD76_20115	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	27902	0.0120
002_R_rxn12844_c0	HGD76_10755	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	30274	0.0120
003_R_rxn12844_c0	HGD76_04245	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	51593	0.0120
004_R_rxn12844_c0	HGD76_20715	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	33214	0.0120
005_R_rxn12844_c0	HGD76_20715	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	33214	0.0120
001_R_rxn08798_c0	HGD76_10685	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	CCCCCCC=CCCCCCC(=O)OCC(COP(=O)([O-])[O-])O	33433	7.8672
001_R_rxn05034_c0	HGD76_18380	4-Hydroxybenzoate	C1=CC(=CC=C1C(=O)O)[O-]	32019	0.7436
001_R_rxn05034_c0	HGD76_18380	Solanesyl diphosphate	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C)C)C)C)C)C	32019	0.0543
001_R_rxn02584_c0	HGD76_08400	N-Methylhexanamide	CCCCCC(=O)NC	46778	2.1822
001_R_rxn08306_c0	HGD76_17565	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	31928	1.1317
001_R_rxn01883_c0	HGD76_09710	2-Deoxy-D-glucose 6-phosphate	C1C(C(C(OC1O)COP(=O)(O)O)O)O	26724	0.0774
001_R_rxn00206_c0	HGD76_12410	O2-	[O-2]	22065	None
001_R_rxn01871_c0	HGD76_21620	Acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	45308	8.6093
001_R_rxn01871_c0	HGD76_21620	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	45308	12.7211
001_R_rxn13952_c0	HGD76_20725	Tetrahydropalmatine	COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC	41840	0.0210
001_R_rxn04154_c0	HGD76_06245	13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)C(=O)CC(=O)OC)C)C(=C3C)C=C)C=C.[Mg+2]	42923	None
002_R_rxn04154_c0	HGD76_05435	13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)C(=O)CC(=O)OC)C)C(=C3C)C=C)C=C.[Mg+2]	42272	None
001_R_rxn00484_c0	HGD76_09395	L-Tryptophan	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	115326	1.0426
001_R_rxn00405_c0	HGD76_16900	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	75704	3.5099
002_R_rxn00405_c0	HGD76_16665	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	53154	3.5099
001_R_rxn04704_c0	HGD76_06255	S-Adenosyl-L-methionine	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	53072	1.1906
001_R_rxn01169_c0	HGD76_14655	beta-D-Glucose	C(C1C(C(C(C(O1)O)O)O)O)O	36935	5.6345
001_R_rxn14301_c0	HGD76_16505	Taurine	C(CS(=O)(=O)O)N	22088	25.5529
001_R_rxn14301_c0	HGD76_16505	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	22088	3.5099
002_R_rxn14301_c0	HGD76_22735	Taurine	C(CS(=O)(=O)O)N	35977	25.5529
002_R_rxn14301_c0	HGD76_22735	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	35977	3.5099
001_R_rxn00299_c0	HGD76_06290	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	26424	0.1852
002_R_rxn00299_c0	HGD76_10405	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	23993	0.1852
001_R_rxn01132_c0	HGD76_13410	Maltose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	109122	6.0095
001_R_rxn04737_c0	HGD76_22445	2-Naphthaldehyde	C1=CC=C2C=C(C=CC2=C1)C=O	36748	0.9410
001_R_rxn02379_c0	HGD76_13075	alpha-D-Hexose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	27716	1.0501
001_R_rxn05735_c0	HGD76_07015	Aminoacetaldehyde	C(C=O)N	51562	8.8881
002_R_rxn05735_c0	HGD76_22405	Aminoacetaldehyde	C(C=O)N	51215	8.8881
001_R_rxn03921_c0	HGD76_22445	1-Hydroxy-2-naphthaldehyde	C1=CC=C2C(=C1)C=CC(=C2O)C=O	36748	2.6235
001_R_rxn00904_c0	HGD76_08925	Pyruvate	CC(=O)C(=O)[O-]	47198	15.1998
001_R_rxn00904_c0	HGD76_08925	L-Valine	CC(C)C(C(=O)O)N	47198	0.1906
001_R_rxn02484_c0	HGD76_15475	Toxopyrimidine	CC1=NC=C(C(=N1)N)CO	28537	9.7953
001_R_rxn03618_c0	HGD76_22445	Formaldehyde	C=O	36748	1.5824
001_R_rxn03618_c0	HGD76_22445	Mycothiol	CC(=O)NC(CS)C(=O)NC1C(C(C(OC1OC2C(C(C(C(C2O)O)O)O)O)CO)O)O	36748	8.0139
001_R_rxn04597_c0	HGD76_01510	Phenylpropanoate	C1=CC=C(C=C1)CCC(=O)O	12514	1.7021
002_R_rxn04597_c0	HGD76_15800	Phenylpropanoate	C1=CC=C(C=C1)CCC(=O)O	52940	1.7021
003_R_rxn04597_c0	HGD76_22930	Phenylpropanoate	C1=CC=C(C=C1)CCC(=O)O	51300	1.7021
001_R_rxn12639_c0	HGD76_20115	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	27902	26.5381
002_R_rxn12639_c0	HGD76_10755	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	30274	26.5381
003_R_rxn12639_c0	HGD76_04245	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	51593	26.5381
004_R_rxn12639_c0	HGD76_20715	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	33214	26.5381
005_R_rxn12639_c0	HGD76_20715	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	33214	26.5381
001_R_rxn03159_c0	HGD76_08830	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	44967	4.0119
001_R_rxn03159_c0	HGD76_08830	Lipid X	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	44967	5.6059
002_R_rxn03159_c0	HGD76_21470	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	42765	4.0119
002_R_rxn03159_c0	HGD76_21470	Lipid X	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	42765	5.6059
001_R_rxn01000_c0	HGD76_05510	Prephenate	C1=CC(C=CC1O)(CC(=O)C(=O)O)C(=O)O	31439	11.1097
001_R_rxn00363_c0	HGD76_07000	CMP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O	56487	7.1914
001_R_rxn01462_c0	HGD76_20060	4-Guanidinobutanoate	C(CC(=O)O)CN=C(N)N	16239	0.1902
001_R_rxn08128_c0	HGD76_17545	Maltose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	57307	6.0290
001_R_rxn08128_c0	HGD76_17545	Maltopentaose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)O)O)O)O	57307	5.8799
001_R_rxn01670_c0	HGD76_07000	Nicotinamide ribonucleotide	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N	56487	6.7163
001_R_rxn04832_c0	HGD76_23310	GSH	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	30572	30.4766
001_R_rxn04832_c0	HGD76_23310	1-Nitronaphthalene-5,6-oxide	C1=CC2=C(C=CC3C2O3)C(=C1)[N+](=O)[O-]	30572	2.4730
001_R_rxn12643_c0	HGD76_10755	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	30274	9.9127
002_R_rxn12643_c0	HGD76_20115	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	27902	9.9127
003_R_rxn12643_c0	HGD76_04245	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	51593	9.9127
004_R_rxn12643_c0	HGD76_20715	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	33214	9.9127
005_R_rxn12643_c0	HGD76_20715	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	33214	9.9127
001_R_rxn01904_c0	HGD76_18775	Styrene oxide	C1C(O1)C2=CC=CC=C2	22633	0.0920
001_R_rxn11703_c0	HGD76_09815	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	C=C(C(=O)O)OC1C=CC(C(C1O)C(=O)O)C(=O)CCC(=O)O	31250	0.0774
001_R_rxn01300_c0	HGD76_03435	L-Homoserine	C(CO)C(C(=O)O)N	32181	0.0741
001_R_rxn00786_c0	HGD76_08800	D-fructose-1,6-bisphosphate	C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O	38540	0.0195
001_R_rxn02132_c0	HGD76_06315	7,8-Dihydrobiopterin	CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O	25678	5.2180
001_R_rxn01100_c0	HGD76_18460	3-Phosphoglycerate	C(C(C(=O)O)O)OP(=O)(O)O	42287	47.3626
001_R_rxn00838_c0	HGD76_21375	L-Aspartate	C(C(C(=O)O)N)C(=O)O	48842	0.2608
001_R_rxn00838_c0	HGD76_21375	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	48842	0.1852
001_R_rxn00838_c0	HGD76_21375	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	48842	5.4264
001_R_rxn02283_c0	HGD76_20610	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	36999	0.3698
001_R_rxn02283_c0	HGD76_20610	5-Formyltetrahydrofolate	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	36999	5.1446
002_R_rxn02283_c0	HGD76_17035	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	15371	0.3698
002_R_rxn02283_c0	HGD76_17035	5-Formyltetrahydrofolate	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	15371	5.1446
001_R_rxn03287_c0	HGD76_17340	3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	CC(CCC(C(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O)C4CCC5C4(CCC6C5C(CC7C6(CCC(C7)O)C)O)C	59347	1.2340
001_R_rxn00831_c0	HGD76_07000	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	56487	5.4264
001_R_rxn08978_c0	HGD76_17190	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	63085	0.1720
002_R_rxn08978_c0	HGD76_03735	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	6713	0.1865
003_R_rxn08978_c0	HGD76_03740	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	62173	0.1720
001_R_rxn00883_c0	HGD76_00555	Inositol 3-phosphate	C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O	29162	1.5745
001_R_rxn04727_c0	HGD76_22445	1-Naphthaldehyde	C1=CC=C2C(=C1)C=CC=C2C=O	36748	2.9483
001_R_rxn05251_c0	HGD76_21630	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	72945	7.3743
002_R_rxn05251_c0	HGD76_01960	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	51473	7.3743
001_R_rxn00214_c0	HGD76_14580	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	36636	1.0051
002_R_rxn00214_c0	HGD76_19940	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	38627	1.0051
003_R_rxn00214_c0	HGD76_11005	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	35676	1.0051
004_R_rxn00214_c0	HGD76_04000	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	37185	1.0051
005_R_rxn00214_c0	HGD76_03945	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	36817	1.0051
001_R_rxn00527_c0	HGD76_06070	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	43253	12.7669
