002_R_rxn02201_c0	O53_4440	ABEE	C1=CC(=CC=C1C(=O)O)N	47471	0.0942
001_R_rxn06864_c0	O53_409	Biotinyl-5-AMP	C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	15757	6.7364
001_R_rxn02819_c0	O53_1440	S-Adenosyl-L-methionine	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	27373	1.1906
001_R_rxn02819_c0	O53_1440	16-Methoxy-2,3-dihydro-3-hydroxytabersonine	CCC12CC(C3C4(C1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)(C(=O)OC)O	27373	0.1799
001_R_rxn01479_c0	O53_4936	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	21328	1.1317
001_R_rxn01479_c0	O53_4936	Phosphoethanolamine	C(COP(=O)(O)O)N	21328	12.9592
001_R_rxn08615_c0	O53_3790	ADPglucose	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	56915	4.8951
002_R_rxn08615_c0	O53_769	ADPglucose	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	54527	4.8951
001_R_rxn00126_c0	O53_3108	ATP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	45123	3.3339
001_R_rxn00126_c0	O53_3108	L-Methionine	CSCCC(C(=O)O)N	45123	3.1819
001_R_rxn04919_c0	O53_4792	GSH	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	30307	30.4766
001_R_rxn04919_c0	O53_4792	2-Bromoacetaldehyde	C(C=O)Br	30307	10.9399
001_R_rxn12844_c0	O53_3902	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	27499	0.0120
002_R_rxn12844_c0	O53_4941	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	30555	0.0120
003_R_rxn12844_c0	O53_2307	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	51471	0.0120
004_R_rxn12844_c0	O53_3437	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	33577	0.0120
005_R_rxn12844_c0	O53_3437	Gly-Cys	C(C(C(=O)O)NC(=O)CN)S	33577	0.0120
001_R_rxn05034_c0	O53_3798	4-Hydroxybenzoate	C1=CC(=CC=C1C(=O)O)[O-]	32353	0.7436
001_R_rxn05034_c0	O53_3798	Solanesyl diphosphate	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C)C)C)C)C)C	32353	0.0543
001_R_rxn02584_c0	O53_67	N-Methylhexanamide	CCCCCC(=O)NC	45104	2.1822
001_R_rxn08306_c0	O53_1191	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	32046	1.1317
001_R_rxn01883_c0	O53_4698	2-Deoxy-D-glucose 6-phosphate	C1C(C(C(OC1O)COP(=O)(O)O)O)O	26324	0.0774
001_R_rxn00206_c0	O53_3469	O2-	[O-2]	21802	None
002_R_rxn00206_c0	O53_560	O2-	[O-2]	26562	None
001_R_rxn01871_c0	O53_1276	Acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	43626	8.6093
001_R_rxn01871_c0	O53_1276	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	43626	12.7211
001_R_rxn13952_c0	O53_4491	Tetrahydropalmatine	COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC	41843	0.0210
001_R_rxn04154_c0	O53_2861	13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)C(=O)CC(=O)OC)C)C(=C3C)C=C)C=C.[Mg+2]	41916	None
002_R_rxn04154_c0	O53_4034	13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)C(=O)CC(=O)OC)C)C(=C3C)C=C)C=C.[Mg+2]	42527	None
001_R_rxn00484_c0	O53_435	L-Tryptophan	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	116857	1.0426
001_R_rxn00405_c0	O53_2524	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	76732	3.5099
002_R_rxn00405_c0	O53_1229	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	51618	3.5099
001_R_rxn01169_c0	O53_2467	beta-D-Glucose	C(C1C(C(C(C(O1)O)O)O)O)O	40867	5.6345
002_R_rxn01169_c0	O53_3562	beta-D-Glucose	C(C1C(C(C(C(O1)O)O)O)O)O	34440	5.6345
003_R_rxn01169_c0	O53_382	beta-D-Glucose	C(C1C(C(C(C(O1)O)O)O)O)O	37761	5.6345
001_R_rxn14301_c0	O53_4989	Taurine	C(CS(=O)(=O)O)N	43092	25.5529
001_R_rxn14301_c0	O53_4989	L-Arginine	C(CC(C(=O)O)N)CN=C(N)N	43092	3.5099
001_R_rxn00299_c0	O53_4174	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	26292	0.1852
002_R_rxn00299_c0	O53_339	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	20622	0.1852
001_R_rxn00756_c0	O53_4262	Choline sulfate	C[N+](C)(C)CCOS(=O)(=O)[O-]	97287	16.4620
001_R_rxn04737_c0	O53_2770	2-Naphthaldehyde	C1=CC=C2C=C(C=CC2=C1)C=O	37573	0.9410
001_R_rxn02379_c0	O53_3184	alpha-D-Hexose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	28050	1.0501
001_R_rxn05735_c0	O53_5241	Aminoacetaldehyde	C(C=O)N	51260	8.8881
001_R_rxn03921_c0	O53_2770	1-Hydroxy-2-naphthaldehyde	C1=CC=C2C(=C1)C=CC(=C2O)C=O	37573	2.6235
001_R_rxn02484_c0	O53_4536	Toxopyrimidine	CC1=NC=C(C(=N1)N)CO	28366	9.7953
001_R_rxn03618_c0	O53_2770	Formaldehyde	C=O	37573	1.5824
001_R_rxn03618_c0	O53_2770	Mycothiol	CC(=O)NC(CS)C(=O)NC1C(C(C(OC1OC2C(C(C(C(C2O)O)O)O)O)CO)O)O	37573	8.0139
001_R_rxn12639_c0	O53_3902	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	27499	26.5381
002_R_rxn12639_c0	O53_4941	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	30555	26.5381
003_R_rxn12639_c0	O53_2307	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	51471	26.5381
004_R_rxn12639_c0	O53_3437	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	33577	26.5381
005_R_rxn12639_c0	O53_3437	Ala-Gln	CC(C(=O)NC(CCC(=O)N)C(=O)O)N	33577	26.5381
001_R_rxn03159_c0	O53_71	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	43591	4.0119
001_R_rxn03159_c0	O53_71	Lipid X	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	43591	5.6059
002_R_rxn03159_c0	O53_1755	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	45568	4.0119
002_R_rxn03159_c0	O53_1755	Lipid X	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)OC(=O)CC(CCCCCCCCCCC)O)O	45568	5.6059
001_R_rxn01000_c0	O53_4415	Prephenate	C1=CC(C=CC1O)(CC(=O)C(=O)O)C(=O)O	31593	11.1097
001_R_rxn00363_c0	O53_1846	CMP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O	28674	7.1914
002_R_rxn00363_c0	O53_1236	CMP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O	17473	7.1914
003_R_rxn00363_c0	O53_953	CMP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O	4788	6.5304
001_R_rxn01462_c0	O53_4172	4-Guanidinobutanoate	C(CC(=O)O)CN=C(N)N	48879	0.1902
001_R_rxn08128_c0	O53_3480	Maltose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	56815	6.0290
001_R_rxn08128_c0	O53_3480	Maltopentaose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)O)O)O)O	56815	5.8799
001_R_rxn01670_c0	O53_1236	Nicotinamide ribonucleotide	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N	17473	6.7163
002_R_rxn01670_c0	O53_953	Nicotinamide ribonucleotide	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N	4788	8.4276
003_R_rxn01670_c0	O53_1846	Nicotinamide ribonucleotide	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N	28674	6.7163
001_R_rxn04832_c0	O53_4792	GSH	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	30307	30.4766
001_R_rxn04832_c0	O53_4792	1-Nitronaphthalene-5,6-oxide	C1=CC2=C(C=CC3C2O3)C(=C1)[N+](=O)[O-]	30307	2.4730
001_R_rxn12643_c0	O53_3902	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	27499	9.9127
002_R_rxn12643_c0	O53_4941	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	30555	9.9127
003_R_rxn12643_c0	O53_2307	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	51471	9.9127
004_R_rxn12643_c0	O53_3437	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	33577	9.9127
005_R_rxn12643_c0	O53_3437	Ala-Leu	CC(C)CC(C(=O)O)NC(=O)C(C)N	33577	9.9127
001_R_rxn01904_c0	O53_3238	Styrene oxide	C1C(O1)C2=CC=CC=C2	22113	0.0920
001_R_rxn03055_c0	O53_3084	5-Carboxymethyl-2-hydroxymuconic semialdehyde	C(C(=CO)C=CC(=O)C(=O)O)C(=O)O	13468	0.1365
001_R_rxn01300_c0	O53_2796	L-Homoserine	C(CO)C(C(=O)O)N	40762	0.0741
002_R_rxn01300_c0	O53_48	L-Homoserine	C(CO)C(C(=O)O)N	32121	0.0741
001_R_rxn00786_c0	O53_3477	D-fructose-1,6-bisphosphate	C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O	35155	0.0195
001_R_rxn02132_c0	O53_2962	7,8-Dihydrobiopterin	CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O	25445	5.2180
001_R_rxn14054_c0	O53_4463	trans-3-Chloro-2-propene-1-ol	C(C=CCl)O	97242	0.4303
002_R_rxn14054_c0	O53_4355	trans-3-Chloro-2-propene-1-ol	C(C=CCl)O	36243	0.4303
001_R_rxn01100_c0	O53_3898	3-Phosphoglycerate	C(C(C(=O)O)O)OP(=O)(O)O	42681	47.3626
001_R_rxn00838_c0	O53_3234	L-Aspartate	C(C(C(=O)O)N)C(=O)O	49340	0.2608
001_R_rxn00838_c0	O53_3234	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	49340	0.1852
001_R_rxn00838_c0	O53_3234	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	49340	5.4264
001_R_rxn02283_c0	O53_3139	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	35591	0.3698
001_R_rxn02283_c0	O53_3139	5-Formyltetrahydrofolate	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	35591	5.1446
001_R_rxn00831_c0	O53_1846	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	28674	5.4264
002_R_rxn00831_c0	O53_1236	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	17473	5.4264
003_R_rxn00831_c0	O53_953	IMP	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	4788	5.2451
001_R_rxn08978_c0	O53_1432	Menaquinone 8	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	64748	0.1720
001_R_rxn00883_c0	O53_3125	Inositol 3-phosphate	C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O	29791	1.5745
001_R_rxn05872_c0	O53_4463	Secondary alcohol	CO	97242	0.0047
002_R_rxn05872_c0	O53_4355	Secondary alcohol	CO	36243	0.0047
001_R_rxn04727_c0	O53_2770	1-Naphthaldehyde	C1=CC=C2C(=C1)C=CC=C2C=O	37573	2.9483
001_R_rxn05251_c0	O53_3266	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	71181	7.3743
001_R_rxn14089_c0	O53_4355	cis-3-Chloro-2-propene-1-ol	C(C=CCl)O	36243	0.4303
002_R_rxn14089_c0	O53_4463	cis-3-Chloro-2-propene-1-ol	C(C=CCl)O	97242	0.4303
001_R_rxn00214_c0	O53_5348	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	36148	1.0051
002_R_rxn00214_c0	O53_3794	UDP-glucose	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	36029	1.0051
001_R_rxn01453_c0	O53_2050	(R)-3-Hydroxybutanoyl-CoA	CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O	25134	5.3525
002_R_rxn01453_c0	O53_2050	(R)-3-Hydroxybutanoyl-CoA	CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O	25134	5.3525
001_R_rxn00109_c0	O53_419	NH3	N	59720	7.9504
001_R_rxn00527_c0	O53_2404	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	31137	12.7669
001_R_rxn00527_c0	O53_2404	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	31137	2.1116
002_R_rxn00527_c0	O53_2157	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	5027	14.3221
002_R_rxn00527_c0	O53_2157	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	5027	2.4441
003_R_rxn00527_c0	O53_2089	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	42205	12.7669
003_R_rxn00527_c0	O53_2089	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	42205	2.1116
004_R_rxn00527_c0	O53_2688	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	42881	12.7669
004_R_rxn00527_c0	O53_2688	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	42881	2.1116
005_R_rxn00527_c0	O53_2977	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	3949	14.3221
005_R_rxn00527_c0	O53_2977	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	3949	2.4441
006_R_rxn00527_c0	O53_43	2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O	39060	12.7669
006_R_rxn00527_c0	O53_43	L-Tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	39060	2.1116
001_R_rxn01215_c0	O53_2353	Glucose-1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	43857	1.0501
001_R_rxn01215_c0	O53_2353	1,3-Bisphospho-D-glycerate	C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O	43857	8.6306
002_R_rxn01215_c0	O53_2010	Glucose-1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	38620	1.0501
002_R_rxn01215_c0	O53_2010	1,3-Bisphospho-D-glycerate	C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O	38620	8.6306
001_R_rxn05322_c0	O53_5383	But-2-enoyl-[acyl-carrier protein]	CC=CC(=O)S	27683	1.6430
001_R_rxn00792_c0	O53_409	Biotinyl-5-AMP	C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2	15757	6.7364
001_R_rxn03537_c0	O53_3083	GTP	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	20561	0.1852
001_R_rxn03537_c0	O53_3083	Adenosyl cobinamide phosphate	CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)OP(=O)(O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]	20561	None
001_R_rxn00966_c0	O53_4514	Chorismate	C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O	22069	0.0708
001_R_rxn04270_c0	O53_2770	cis-2-Methyl-5-isopropylhexa-2,5-dienal	CC(C)C(=C)CC=C(C)C=O	37573	1.4122
001_R_rxn11838_c0	O53_4355	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C1C(C(NC(=O)O1)O)C2=CC=CC=C2	36243	5.6681
002_R_rxn11838_c0	O53_4463	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C1C(C(NC(=O)O1)O)C2=CC=CC=C2	97242	5.6681
001_R_rxn08527_c0	O53_1645	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	63712	24.5976
001_R_rxn08527_c0	O53_1645	Menaquinol 8	CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O)O	63712	0.1717
002_R_rxn08527_c0	O53_1645	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	63712	24.5976
002_R_rxn08527_c0	O53_706	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	36523	24.5976
002_R_rxn08527_c0	O53_1645	Menaquinol 8	CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O)O	63712	0.1717
002_R_rxn08527_c0	O53_706	Menaquinol 8	CC1=C(C2=CC=CC=C2C(=C1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O)O	36523	0.1717
001_R_rxn01509_c0	O53_2658	dGMP	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O	20583	0.0403
002_R_rxn01509_c0	O53_2658	dGMP	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O	20583	0.0403
001_R_rxn00173_c0	O53_3409	Acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O	77518	8.6093
001_R_rxn08528_c0	O53_1645	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	63712	24.5976
001_R_rxn08528_c0	O53_1645	2-Demethylmenaquinol 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C)C)C)C)C)C)C)C	63712	0.0973
002_R_rxn08528_c0	O53_1645	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	63712	24.5976
002_R_rxn08528_c0	O53_706	Fumarate	C(=CC(=O)[O-])C(=O)[O-]	36523	24.5976
002_R_rxn08528_c0	O53_1645	2-Demethylmenaquinol 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C)C)C)C)C)C)C)C	63712	0.0973
002_R_rxn08528_c0	O53_706	2-Demethylmenaquinol 8	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C2=CC=CC=C2C(=C1)O)O)C)C)C)C)C)C)C)C	36523	0.0973
001_R_rxn01145_c0	O53_1846	dTMP	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	28674	2.6682
002_R_rxn01145_c0	O53_953	dTMP	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	4788	2.6135
003_R_rxn01145_c0	O53_1236	dTMP	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	17473	2.6682
001_R_rxn00508_c0	O53_4854	4-Oxobutanoate	C(CC(=O)[O-])C=O	48671	7.8154
001_R_rxn03035_c0	O53_1383	Inositol 3,4-bisphosphate	C1(C(C(C(C(C1O)OP(=O)(O)O)OP(=O)(O)O)O)O)O	32166	2.5444
001_R_rxn10122_c0	O53_1432	Ubiquinone-8	CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	64748	2.9496
001_R_rxn08352_c0	O53_4310	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate	CC(=CCOP(=O)(O)OP(=O)(O)O)CO	45540	0.1635
001_R_rxn00187_c0	O53_1325	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	79174	0.3698
001_R_rxn00187_c0	O53_1325	NH3	N	79174	7.9504
002_R_rxn00187_c0	O53_3459	L-Glutamate	C(CC(=O)O)C(C(=O)O)N	53050	0.3698
002_R_rxn00187_c0	O53_3459	NH3	N	53050	7.9504
001_R_rxn05734_c0	O53_5241	Glyoxalate	C(=O)C(=O)O	51260	6.0160
001_R_rxn04894_c0	O53_4792	GSH	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	30307	30.4766
001_R_rxn04894_c0	O53_4792	2,2-Dichloroacetaldehyde	C(=O)C(Cl)Cl	30307	0.1142
001_R_rxn02229_c0	O53_1774	Sulfite	[O-]S(=O)[O-]	37888	18.7431
001_R_rxn02229_c0	O53_1774	Mercaptopyruvate	C(C(=O)C(=O)O)S	37888	181.7396
001_R_rxn03135_c0	O53_4269	L-Glutamine	C(CC(=O)N)C(C(=O)O)N	27681	12.9532
001_R_rxn03135_c0	O53_4269	phosphoribulosylformimino-AICAR-phosphate	C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)NC=NCC(=O)C(C(COP(=O)(O)O)O)O)C(=O)N	27681	16.9635
001_R_rxn01345_c0	O53_5160	Sedoheptulose 1,7-bisphosphate	C(C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O)OP(=O)(O)O	37230	4.1279
001_R_rxn08310_c0	O53_1191	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	32046	1.1317
001_R_rxn00915_c0	O53_3809	PRPP	C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	18788	0.8892
001_R_rxn00915_c0	O53_3809	Guanine	C1=NC2=C(N1)C(=O)NC(=N2)N	18788	9.1402
001_R_rxn02853_c0	O53_5241	Imidazole acetaldehyde	C1=C(NC=N1)CC=O	51260	0.0193
001_R_rxn01967_c0	O53_3184	beta-D-Glucose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	28050	1.0501
002_R_rxn01967_c0	O53_3184	beta-D-Glucose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	28050	1.0501
001_R_rxn02986_c0	O53_1879	7,8-Dihydroneopterin 3'-triphosphate	C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	33106	0.2813
001_R_rxn10224_c0	O53_1191	CTP	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	32046	1.1317
001_R_rxn01135_c0	O53_3161	CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	35290	7.3743
001_R_rxn01135_c0	O53_3161	Oxalate	C(=O)(C(=O)[O-])[O-]	35290	0.2338
001_R_rxn05893_c0	O53_1102	NH3	N	57043	7.9504
001_R_rxn02067_c0	O53_4491	(S)-Canadine	COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC	41843	0.0969
001_R_rxn01653_c0	O53_979	5-Formyltetrahydrofolate	C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	21537	5.1446
001_R_rxn00474_c0	O53_4204	L-Serine	C(C(C(=O)O)N)O	45012	0.3751
001_R_rxn00474_c0	O53_619	L-Serine	C(C(C(=O)O)N)O	28070	0.3751
001_R_rxn00474_c0	O53_4204	indol	C1=CC=C2C(=C1)C=CN2	45012	0.2156
001_R_rxn00474_c0	O53_619	indol	C1=CC=C2C(=C1)C=CN2	28070	0.2156
002_R_rxn00474_c0	O53_2473	L-Serine	C(C(C(=O)O)N)O	36203	0.3751
002_R_rxn00474_c0	O53_2473	indol	C1=CC=C2C(=C1)C=CN2	36203	0.2156
